OBJECTID,SHAPE,BEZ,BEZ_N,STRNAM,HNR,HNR_BIS,FUNDKATEGORIE,FUNDKATEGORIE_N,FUNDE,DATIERUNG,DATIERUNG_N,k-means_PC1,k-means_PC2,k-means_UMAP1,k-means_UMAP2,k-means(FUNDE),dbscan_PC1,dbscan_PC2,dbscan_UMAP1,dbscan_UMAP2,dbscan(FUNDE),agnes_PC1,agnes_PC2,agnes_UMAP1,agnes_UMAP2,agnes(FUNDE),"k-means(BEZ_N, FUNDKATEGORIE_N)","dbscan(BEZ_N, FUNDKATEGORIE_N)","agnes(BEZ_N, FUNDKATEGORIE_N)","k-means(BEZ_N, DATIERUNG_N)","dbscan(BEZ_N, DATIERUNG_N)","agnes(BEZ_N, DATIERUNG_N)"
4547220,POINT (16.38729629953078 48.19370363625034),3,0.0909090909090909,Obere Bahngasse,4,8,2,0.25,ziegel keramik grube ofen,27,0.8125,-0.1441555366778442,-0.1220526992699495,-1.107497,-0.121075526,0,-0.1441555752981276,-0.1220527104708769,-3.16376,10.253572,-1,-0.1441554987241044,-0.1220527697937808,17.474215,5.4723186,0,0,1,1,2,0,1
4547221,POINT (16.360940131563787 48.21523329622563),9,0.3636363636363636,Sigmund-Freud-Park,,,2,0.25,straße grab keramik schmuck münze,27,0.8125,-0.1932694715663326,0.1843103476260915,-10.6275015,3.1954606,0,-0.1932694953546848,0.1843103027191241,-4.5328064,21.69851,-1,-0.1932695143913038,0.1843104554010911,14.983492,-0.903143,0,0,1,1,2,0,1
4547222,POINT (16.418033290719638 48.16967283894602),11,0.4545454545454545,Hugogasse (Schrebergärten),,,1,0.0,eisen bronze,33,1.0,-0.0071827653484374,0.0573532917153058,-26.066742,10.765077,0,-0.0071827812598528,0.0573533266346124,-23.681305,31.292212,-1,-0.0071828054295337,0.0573532962026746,20.49507,-2.485962,0,1,0,1,0,0,1
4547223,POINT (16.36233322910486 48.18188006379533),5,0.1818181818181818,Margartengürtel,15,,5,1.0,holz,33,1.0,-0.0033430686742322,0.0574324268564971,-23.162636,12.949306,0,-0.003343090622822,0.0574324634527069,-27.98486,30.551573,-1,-0.0033430918117848,0.0574324201015428,46.38589,13.607989,0,0,-1,0,2,0,1
4547224,POINT (16.31959413137369 48.204825359483024),15,0.6363636363636365,Schmelz,,,1,0.0,fibel,27,0.8125,-0.0044135246468236,0.064250072663315,-30.78575,-2.9118392,0,-0.0044135434291816,0.0642500900569215,-4.161833,26.723116,-1,-0.0044135500988683,0.0642500538588879,20.029537,-2.5808468,0,1,0,2,0,0,1
4547225,POINT (16.309089788303744 48.21445721840829),16,0.6818181818181819,Ottakringer Straße,202,,1,0.0,münze,21,0.625,-0.1698483615030048,0.8101404882416963,5.6726727,-11.028939,3,-0.1698483620259631,0.8101404937609358,5.6323104,-23.636938,0,-0.1698483669076052,0.8101404932012762,7.8115997,-25.045023,1,1,0,2,0,0,2
4547226,POINT (16.283734011052694 48.24053644472793),17,0.7272727272727273,Geroldgasse,17,,3,0.5,sarkophag,27,0.8125,-0.0048785372694157,0.0579641945767823,-14.505091,-0.6450227,0,-0.0048785607816635,0.057964217007643,-5.0990562,33.71408,-1,-0.0048785605019399,0.0579641752631223,15.307361,-1.5061843,0,1,2,2,0,0,2
4547227,POINT (16.334506352654024 48.219423593657126),17,0.7272727272727273,Pezzlgasse,,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.893975,-10.919492,3,-0.1698483620259631,0.8101404937609358,5.6748023,-23.423964,0,-0.1698483669076052,0.8101404932012762,7.5879116,-25.545563,1,1,0,2,0,0,2
4547228,POINT (16.280721304710077 48.22957979421916),17,0.7272727272727273,Heuberg (Kuppe),,,1,0.0,münze fibel,27,0.8125,-0.0797813114243478,0.4047150976056259,-30.819933,-2.9445155,0,-0.0797813194894825,0.4047151068171499,-4.1471252,26.703873,-1,-0.0797813314118985,0.4047150900834811,19.992746,-2.600076,0,1,0,2,0,0,2
4547229,POINT (16.370242972007492 48.20808838452493),1,0.0,Dorotheergasse,1,16,2,0.25,straße grab ziegel bronzefibel terra sigillata,27,0.8125,-0.0096939982945755,0.071976149959528,-15.749183,-6.2140136,0,-0.009694112280317,0.0719761169572315,-5.3766246,11.139914,-1,-0.0096939659126618,0.0719761276039275,18.432936,-9.511039,0,0,1,1,2,0,1
4547230,POINT (16.37530164167716 48.21197172523681),1,0.0,Rabensteig,2,,2,0.25,ziegel mauerwerk,27,0.8125,0.5658109034926389,-0.1169230157097228,11.446697,-19.093866,2,0.5658107849494256,-0.116922889659903,-2.3914938,-9.653803,0,0.5658108898649706,-0.1169230071934437,-10.025024,8.698299,0,0,1,1,2,0,1
4547231,POINT (16.371475826145335 48.20863590605421),1,0.0,Goldschmiedgasse,4,,2,0.25,mauerreste steinblock,15,0.4375,-0.0036556453394863,0.056485810425654,-23.7637,13.605129,0,-0.0036556704794012,0.0564858456665954,-27.643915,31.416384,-1,-0.0036556624624723,0.0564857938991647,47.903843,10.608021,0,0,1,1,1,1,0
4547232,POINT (16.36785922593321 48.208956319204994),1,0.0,Kohlmarkt,,,2,0.25,straße ziegel keramik münze glasflasche,15,0.4375,-0.1653243672797675,0.1692942163008216,-1.9424982,-2.2597911,0,-0.1653244346519798,0.1692942102749576,3.8821208,10.342802,-1,-0.1653243813588124,0.1692942812064653,43.784164,5.561608,0,0,1,1,1,1,0
4547233,POINT (16.372121920864025 48.21137294415786),1,0.0,Marc-Aurel-Straße,1,5,2,0.25,mauerwerk böden menschenskelett ziegel stempel,15,0.4375,0.2280357904624474,-0.0024502510600369,4.596942,5.080376,0,0.228035973365892,-0.0024504601041445,-0.26297036,13.238856,-1,0.2280358234955461,-0.0024503196266449,9.305094,-4.361757,0,0,1,1,1,1,0
4547234,POINT (16.37010774959038 48.20268926132753),1,0.0,Kärntner Straße,55,,2,0.25,münze straße hufeisen dolch hellebarde hacke mammuth backenzahn,15,0.4375,-0.0268259305740879,0.1660257617295599,-21.959429,12.205303,0,-0.0268259574424476,0.1660257626336336,-31.855112,30.10393,-1,-0.0268259502658344,0.1660257838485025,48.588566,18.865627,0,0,1,1,1,1,0
4547235,POINT (16.37216053130984 48.211632683089576),1,0.0,Salvatorgasse,3,5,2,0.25,ziegel stempel glas münze,15,0.4375,-0.0424300350074955,0.3717657962405863,3.8831885,13.996093,0,-0.0424297001175686,0.3717655474317013,11.018404,-9.017899,0,-0.0424302531543176,0.3717659847773491,0.0435519,11.010667,0,0,1,1,1,1,0
4547236,POINT (16.370978057758826 48.210672922899626),1,0.0,Tuchlauben (Jeansshop),17,,2,0.25,ziegel stempel mauerwerk pfostenloch pfostengraben,15,0.4375,0.1979198352025729,0.0024606143576155,-21.623455,13.648217,0,0.1979199212005714,0.0024605392298395,-31.20094,31.290052,-1,0.1979198050631916,0.0024606077330495,47.036312,15.67326,0,0,1,1,1,1,0
4547237,POINT (16.392083185075 48.195474549671765),3,0.0909090909090909,Boerhaavegasse,15,17,1,0.0,keramik urne eisenteile grab,27,0.8125,-0.1088909552689091,-0.0451815213737819,-23.453913,13.842735,0,-0.1088909884803474,-0.0451814946645245,-28.964571,31.358484,-1,-0.1088909711526353,-0.0451815270468556,47.619015,13.361791,0,0,0,1,2,0,1
4547238,POINT (16.35257999905535 48.204846560326274),7,0.2727272727272727,St. Ulrichs-Platz,,,1,0.0,votivstein,27,0.8125,-0.0034664890033483,0.0574212933103112,-16.541183,-5.4310694,0,-0.0034665239677161,0.0574213281798847,-6.4788737,11.468021,-1,-0.0034665067690248,0.0574212735166789,43.310253,0.7637481,0,0,0,1,2,0,1
4547239,POINT (16.386781204007942 48.19229454205657),3,0.0909090909090909,Keilgasse,8,10,1,0.0,glas,33,1.0,-0.0159057079060474,0.0425341752344562,-12.334403,1.3824629,0,-0.0159054174068147,0.0425340222022619,-0.118951075,13.891681,0,-0.0159060627179073,0.0425344920554533,20.769167,-1.9083683,0,0,0,1,2,0,1
4547240,POINT (16.392621396978257 48.19264133415224),3,0.0909090909090909,Rennweg,58,,2,0.25,mauerwerk brandgrab tierknochen keramik mühlstein lampe terra sigillata,27,0.8125,0.035482275939629,-0.0901168930253406,-15.943914,-6.0962605,0,0.0354821288575853,-0.0901166856925632,-5.2860584,11.093946,-1,0.0354822103454919,-0.0901167460351155,18.646206,-9.514959,0,0,1,1,2,0,1
4547241,POINT (16.389976656934987 48.19332617077963),3,0.0909090909090909,Rennweg,44,,2,0.25,mauerwerk münze keramik terra sigillata fibel beinnadel bronzekessel mauerwerk brunnen grube,27,0.8125,0.1289009268122951,0.0304842132023335,-15.608073,-6.3461556,0,0.1289009593347592,0.03048397415132,-5.2889233,11.235238,-1,0.1289011173342526,0.0304839252967408,18.110222,-9.344986,0,0,1,1,2,0,1
4547242,POINT (16.393684016140956 48.19779419480389),3,0.0909090909090909,Barmherzigengasse,3,,2,0.25,keramik ofen,27,0.8125,-0.193781493520375,-0.1495789446191959,-1.0601865,-0.1542678,0,-0.1937815239746509,-0.1495789318162247,-3.1599772,10.262234,-1,-0.1937814823400674,-0.1495789875670352,17.48692,5.4553895,0,0,1,1,2,0,1
4547243,POINT (16.253068270264908 48.20353352451064),14,0.5909090909090909,Linzer Straße,429,,1,0.0,keramik,33,1.0,-0.5667486974876483,-0.5417155426624178,6.7002134,25.606508,1,-0.5667487016112104,-0.5417155761417577,10.854677,31.291203,1,-0.5667486783678727,-0.5417155870750344,11.8423815,26.92096,3,1,0,1,0,0,1
4547244,POINT (16.247157017082003 48.21067463120015),14,0.5909090909090909,Wolfersberg,,,1,0.0,lanzenspitze,9,0.25,-0.0040077117317027,0.0584794430941943,-13.479601,-6.186112,0,-0.0040077518134731,0.0584794796088074,6.4108143,11.525507,-1,-0.0040077344923213,0.0584794160442017,16.431381,-7.632969,0,1,0,1,1,1,0
4547245,POINT (16.344630419199323 48.15125869224952),23,1.0,Inzersdorf,,,1,0.0,schädel,9,0.25,-0.0031401218918889,0.0573390668224003,-23.355446,14.882687,0,-0.0031401486015208,0.0573390933800006,-29.759499,31.41108,-1,-0.003140138947901,0.0573390459855517,47.488327,15.778823,0,1,0,2,0,2,3
4547246,POINT (16.251890559234983 48.13458139286785),23,1.0,Randgasse,2,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.513599,-10.706687,3,-0.1698483620259631,0.8101404937609358,5.252484,-23.13074,0,-0.1698483669076052,0.8101404932012762,7.451963,-25.3182,1,1,0,2,0,0,2
4547247,POINT (16.337183546444514 48.21402015803932),16,0.6818181818181819,Payergasse,,,1,0.0,medaillon,27,0.8125,-0.0028094831352879,0.0576946561000179,-26.447828,15.04239,0,-0.0028095105129407,0.0576946898945346,-29.126108,32.563553,-1,-0.002809501833229,0.0576946374537125,47.5214,10.753451,0,1,0,2,0,0,2
4547248,POINT (16.324163666129923 48.213332584540446),16,0.6818181818181819,Ottakringer Straße,89,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.6817784,-10.880689,3,-0.1698483620259631,0.8101404937609358,5.4472528,-23.526932,0,-0.1698483669076052,0.8101404932012762,7.756242,-25.668339,1,1,0,2,0,0,2
4547249,POINT (16.300371230888132 48.236855243962104),17,0.7272727272727273,Josef Redl-Gasse,15,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.926008,-10.428427,3,-0.1698483620259631,0.8101404937609358,5.219063,-23.34529,0,-0.1698483669076052,0.8101404932012762,7.7055697,-25.486681,1,1,0,2,0,0,2
4547250,POINT (16.339116973336115 48.22710451144421),18,0.7727272727272728,Schubertpark,,,3,0.5,körpergrab schmuck kreuze rosenkranz medaillon löschschutzteich militaria,21,0.625,-0.0050382571289319,0.0601399925818152,-26.246042,14.906512,0,-0.0050382883797126,0.0601400395471508,-29.326818,32.33874,-1,-0.0050382978430122,0.0601399884618837,47.5523,11.518715,0,1,2,2,0,0,2
4547251,POINT (16.347865073993688 48.26616548834131),19,0.8181818181818182,Nußberg,,,1,0.0,münze,21,0.625,-0.1698483615030048,0.8101404882416963,5.918188,-11.017988,3,-0.1698483620259631,0.8101404937609358,5.304973,-23.286009,0,-0.1698483669076052,0.8101404932012762,7.494893,-25.3886,1,1,0,2,0,0,2
4547252,POINT (16.322484493053658 48.25200876218877),19,0.8181818181818182,Sieveringer Straße,132,,2,0.25,altar lampe keramik,27,0.8125,-0.1380029953031219,-0.077876283753843,2.956385,10.484567,0,-0.138003018311919,-0.0778762737355305,-5.7111964,20.238287,-1,-0.1380030131136803,-0.0778763149345044,9.322281,-0.77987033,0,1,1,2,0,0,2
4547253,POINT (16.363184135732826 48.25191813028013),19,0.8181818181818182,Nußdorf,,,1,0.0,schwert lanzenspitze armreif,33,1.0,-0.0042307368810854,0.0584087396219235,-30.953096,8.250585,0,-0.0042307745587022,0.0584087764530679,-16.79305,35.667152,-1,-0.0042307584208379,0.0584087146271666,16.45261,-7.60596,0,1,0,2,0,0,2
4547254,POINT (16.346484532637618 48.27784560610462),19,0.8181818181818182,Leopoldsberg,,,2,0.25,keramik spinnwirtel tierknochen holzkohle hüttenlehm flachaxt,32,0.96875,-0.0927057490357511,-0.0368741784475906,-30.868782,6.4168916,0,-0.0927058676988819,-0.0368739100971092,-26.616346,32.294067,-1,-0.09270585533262,-0.0368739556115599,44.62138,3.6252463,0,1,1,2,0,0,2
4547255,POINT (16.32674240427445 48.24884732167293),19,0.8181818181818182,Sieveringer Straße,90,,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.767905,25.440802,1,-0.5667487016112104,-0.5417155761417577,10.906638,31.43114,1,-0.5667486783678727,-0.5417155870750344,11.203944,26.99311,3,1,0,2,0,2,3
4547256,POINT (16.31831200552765 48.25341481898149),19,0.8181818181818182,Sieveringer Straße,205,,2,0.25,mauerwerk,33,1.0,0.8011318815615338,-0.2084214997512493,-11.148956,21.490768,2,0.8011318718911935,-0.2084214774364369,-21.553797,16.157,0,0.8011318575200804,-0.2084214833961833,-3.878672,22.46442,2,1,1,2,0,0,2
4547257,POINT (16.370297713661373 48.23287595876851),20,0.8636363636363638,Jägerstraße,,,3,0.5,menschenskelett,33,1.0,-0.0161614156624851,0.0628130357880905,-9.5765295,6.5237007,0,-0.0161612885917864,0.0628128448512448,13.197172,-2.909827,0,-0.0161612988085696,0.0628128784629536,-0.24232285,0.59003747,0,1,2,2,0,0,2
4547258,POINT (16.43791482923424 48.25552521670448),22,0.9545454545454546,Leopoldau (Sandgrube Jirawetz),,,2,0.25,keramik grube,32,0.96875,-0.2942043187913097,-0.2605085883978902,13.581641,6.100117,0,-0.2942042581288324,-0.2605087310601039,12.733772,15.878378,0,-0.2942042658638575,-0.2605086826916181,11.4451475,3.8106961,0,1,1,2,0,0,2
4547259,POINT (16.437794036361165 48.2563087884781),22,0.9545454545454546,Leopoldau (Sandgrube Jirawetz),,,1,0.0,keramik,32,0.96875,-0.5667486974876483,-0.5417155426624178,6.556147,25.290264,1,-0.5667487016112104,-0.5417155761417577,10.598215,31.837475,1,-0.5667486783678727,-0.5417155870750344,11.758054,26.62915,3,1,0,2,0,0,2
4547260,POINT (16.43813861341432 48.2559409694162),22,0.9545454545454546,Leopoldau (Sandgrube Jirawetz),,,1,0.0,keramik,32,0.96875,-0.5667486974876483,-0.5417155426624178,6.7869186,25.595074,1,-0.5667487016112104,-0.5417155761417577,10.843775,31.700594,1,-0.5667486783678727,-0.5417155870750344,11.681164,26.608059,3,1,0,2,0,0,2
4547261,POINT (16.440954245402047 48.256698969527),22,0.9545454545454546,Leopoldau (Donaufeld),,,3,0.5,grab,32,0.96875,-0.0091415643726049,0.075098751396746,-0.66237366,15.540155,0,-0.0091416265469653,0.0750987990526878,-15.022003,1.7579575,0,-0.0091416000310765,0.0750987852499895,17.817453,-16.540112,0,1,2,2,0,0,2
4547262,POINT (16.440862675552783 48.25759904189168),22,0.9545454545454546,Leopoldau (Donaufeld),,,2,0.25,siedlungsbefund keramik ziegel,28,0.84375,-0.130817821928059,-0.0978873431293621,1.6316793,-1.6727512,0,-0.1308179018811872,-0.0978872702529975,10.011658,19.206457,-1,-0.1308178323338236,-0.0978873648559067,25.725855,-4.5002537,0,1,1,2,0,0,2
4547263,POINT (16.440329189396916 48.25725991845291),22,0.9545454545454546,Eipeldauer Straße (Donaufeld),,,3,0.5,grab,32,0.96875,-0.0091415643726049,0.075098751396746,-0.6049858,15.482076,0,-0.0091416265469653,0.0750987990526878,-15.014656,1.7506768,0,-0.0091416000310765,0.0750987852499895,17.786198,-16.579922,0,1,2,2,0,0,2
4547264,POINT (16.440282551280834 48.258141333736255),22,0.9545454545454546,Leopoldau,,,3,0.5,grab schwert,15,0.4375,-0.0069955135688969,0.0662856138880619,-30.953295,8.283826,0,-0.0069955618331699,0.0662856570564307,-16.756552,35.743835,-1,-0.0069955411413276,0.066285618198887,46.27658,2.4726791,0,1,2,2,0,2,3
4547265,POINT (16.437821729049592 48.25679317076801),22,0.9545454545454546,Leopoldau (Sandgrube Jirawetz),,,2,0.25,keramik wohngrube,32,0.96875,-0.1846744169783248,-0.133673037439212,20.66021,-5.5321007,0,-0.1846744547354757,-0.1336729959797808,21.604105,0.9304196,-1,-0.1846744349367731,-0.1336730694699486,11.277549,-16.858925,0,1,1,2,0,0,2
4547266,POINT (16.447396466742436 48.24891767150854),22,0.9545454545454546,Kagraner Platz,,,1,0.0,münze keramik,21,0.625,-0.4619284341303356,0.333262390691853,4.61862,-10.467457,3,-0.4619284267678357,0.3332623660873922,5.323742,-22.445312,0,-0.4619284217811913,0.3332623773531113,7.8799634,-24.254972,1,1,0,2,0,0,2
4547267,POINT (16.450390390668815 48.25715419762669),22,0.9545454545454546,Rennbahnweg,27,,1,0.0,keramik,14,0.40625,-0.5667486974876483,-0.5417155426624178,6.4277964,25.646437,1,-0.5667487016112104,-0.5417155761417577,10.9494095,31.453077,1,-0.5667486783678727,-0.5417155870750344,11.965165,26.727726,3,1,0,2,0,2,3
4547268,POINT (16.371903086747455 48.15097336216779),10,0.4090909090909091,Josef Enslein-Platz,1,3,3,0.5,körpergrab keramik pfeilspitze bronze,9,0.25,-0.1101823808035527,-0.05052730795458,-30.311546,6.2770762,0,-0.1101824162983593,-0.0505272629061771,-10.19587,32.976185,-1,-0.1101824124774998,-0.0505273205651991,44.079132,3.423383,0,0,2,1,1,1,0
4547269,POINT (16.394563831146595 48.196296988439194),3,0.0909090909090909,Barmherzigengasse,17,,1,0.0,grube glas eisen knochen holzkohle,21,0.625,-0.0213544764362159,0.0359302996104605,-26.2482,10.60315,0,-0.0213541781825463,0.035930345281037,-23.638094,31.346598,-1,-0.0213545958872425,0.0359305363112677,20.76204,-2.3969114,0,0,0,1,2,0,1
4547270,POINT (16.38789641827348 48.19170544637961),3,0.0909090909090909,Hohlweggasse,15,,1,0.0,münze ziegel stempel,27,0.8125,-0.0420519201869818,0.448786677165446,3.905621,14.040597,0,-0.0420517257843078,0.4487864925412445,11.027541,-9.036094,0,-0.0420519480499552,0.4487866785010223,-0.005089879,11.05507,0,0,0,1,2,0,1
4547271,POINT (16.37990557202277 48.196382950487845),3,0.0909090909090909,Unteres Belvedere,,,2,0.25,kanal keramik glas,21,0.625,-0.171891335360768,-0.1321063808724767,-0.16916707,0.7795612,0,-0.1718911601100145,-0.1321066056835164,-1.8288774,9.957415,0,-0.1718915418150284,-0.1321062922937035,17.435263,4.3436327,0,0,1,1,2,0,1
4547272,POINT (16.36549913819229 48.1970997527113),4,0.1363636363636363,Schleifmühlgasse,9,11,2,0.25,mauerwerk blechgefäß leuchter eisendraht nagel ziegel stempel keramik,21,0.625,0.0606570825694569,-0.0463450840059528,-21.68795,12.759757,0,0.0606571310778686,-0.0463451328806955,-31.926176,29.953863,-1,0.0606570624717277,-0.046345099010843,48.378353,19.15036,0,0,1,1,2,0,1
4547273,POINT (16.437578938714427 48.25647803159581),22,0.9545454545454546,Leopoldau (Sandgrube Jirawetz),,,2,0.25,wohngrube keramik,27,0.8125,-0.1846744169783248,-0.133673037439212,20.628347,-5.5639677,0,-0.1846744547354757,-0.1336729959797808,21.611393,0.9230695,-1,-0.1846744349367731,-0.1336730694699486,11.271264,-16.86523,0,1,1,2,0,0,2
4547274,POINT (16.44016087429183 48.25785034483224),22,0.9545454545454546,Leopoldau,,,1,0.0,schwert messer,15,0.4375,-0.0045711268430557,0.0576156189506411,-30.960556,8.275781,0,-0.0045711593933701,0.0576156525479905,-16.747622,35.728905,-1,-0.0045711458860494,0.0576155969730434,46.27764,2.4783704,0,1,0,2,0,2,3
4547275,POINT (16.439124826683134 48.25726904335246),22,0.9545454545454546,Eipeldauer Straße (Sandgrube Rath),,,1,0.0,keramik spinnwirtel,32,0.96875,-0.1665729520085277,-0.1153091401520336,-30.66215,6.056501,0,-0.1665729718715577,-0.1153091106670091,-9.883748,32.935883,-1,-0.166572962479135,-0.1153091525363761,44.180058,3.1737142,0,1,0,2,0,0,2
4547276,POINT (16.43991473518859 48.25646248440661),22,0.9545454545454546,Eipeldauer Straße,,,1,0.0,keramik,32,0.96875,-0.5667486974876483,-0.5417155426624178,6.6012735,25.72353,1,-0.5667487016112104,-0.5417155761417577,10.914957,31.690466,1,-0.5667486783678727,-0.5417155870750344,11.603207,27.178825,3,1,0,2,0,0,2
4547277,POINT (16.44079420137148 48.25504928662838),22,0.9545454545454546,Eipeldauer Straße (Sandgrube Grodwovsky),,,1,0.0,keramik ziegel grube,27,0.8125,-0.2139951849110014,-0.2058388066544568,12.931201,5.6666045,0,-0.2139952157286114,-0.205838844350681,12.147288,15.933867,0,-0.2139951382001091,-0.2058388847476475,11.977063,3.5711215,0,1,0,2,0,0,2
4547278,POINT (16.439142178498223 48.259443965356475),22,0.9545454545454546,Leopoldau (Sandgrube Schmidt),,,2,0.25,wohngrube,32,0.96875,-0.0090211548930763,0.0529511253751616,20.637566,-5.5547132,0,-0.0090212004256419,0.0529511870642438,21.63854,0.89596283,-1,-0.0090211842068803,0.0529511006485465,11.268505,-16.868055,0,1,1,2,0,0,2
4547279,POINT (16.44014213774955 48.25624200083014),22,0.9545454545454546,Eipeldauer Straße,,,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.184599,25.447752,1,-0.5667487016112104,-0.5417155761417577,11.014755,31.64347,1,-0.5667486783678727,-0.5417155870750344,11.593658,26.979132,3,1,0,2,0,2,3
4547280,POINT (16.438840771746296 48.259594051698144),22,0.9545454545454546,Leopoldau,,,3,0.5,grab,32,0.96875,-0.0091415643726049,0.075098751396746,-0.6402515,15.517041,0,-0.0091416265469653,0.0750987990526878,-14.989516,1.7236739,0,-0.0091416000310765,0.0750987852499895,17.807974,-16.576557,0,1,2,2,0,0,2
